 28.9187202453613            807.7539 
 29.9182796478271            598.7539 
 30.9177856445313            501.7539 
 31.9172916412354            430.7539 
 32.9167404174805            380.7539 
 33.9161911010742            347.7539 
 34.9155807495117            332.7539 
 35.9149703979492            328.7539 
 36.9143600463867            304.7539 
 37.9137496948242            299.7539 
 38.9131393432617            287.7539 
 39.912467956543             276.7539 
 40.9117965698242            289.7539 
 41.9109916687012            307.7539 
 42.9101867675781            445.7539 
 43.9093818664551            531.7539 
 44.9087104797363            533.7539 
 45.9079742431641            547.7539 
 46.9074821472168            116.7539 
 47.906810760498             195.7539 
 48.905933380127             397.7539 
 49.9050559997559            469.7539 
 50.9041786193848            481.7539 
 51.9033012390137            515.7539 
 52.9024963378906            496.7539 
 53.9016914367676            506.7539 
 54.9010200500488            475.7539 
 55.9003486633301            495.7539 
 56.8996772766113            462.7539 
 57.8990669250488            451.7539 
 58.8983955383301            444.7539 
 59.8977241516113            451.7539 
 60.8970527648926            439.7539 
 61.8964424133301            405.7539 
 62.8958320617676            411.7539 
 63.8952217102051            355.7539 
 64.8946151733398            187.7539 
 65.8938751220703            137.7539 
 66.89306640625              122.7539 
 67.8921890258789            119.7539 
 68.8913116455078            139.7539 
 69.8904342651367            126.7539 
 70.889404296875             141.7539 
 71.8885269165039            101.7539 
 72.8876495361328            113.7539 
 73.8866195678711            133.7539 
 74.8855056762695            143.7539 
 75.884391784668             151.7539 
 76.8832778930664            166.7539 
 77.8820877075195            260.7539 
 78.8808975219727            440.7539 
 79.8797073364258            458.7539 
 80.8785171508789            427.7539 
 81.8774032592773            414.7539 
 82.8762130737305            449.7539 
 83.8750228881836            430.7539 
 84.873908996582             423.7539 
 85.8727951049805            425.7539 
 86.8716812133789            423.7539 
 87.8705673217773            401.7539 
 88.8695373535156            381.7539 
 89.8685836791992            356.7539 
 90.8677749633789            197.7539 
 91.8668212890625            85.75391 
 92.8658676147461            89.75391 
 93.8647537231445            104.7539 
 94.863639831543             75.75391 
 95.8625259399414            77.75391 
 96.8614120483398            47.75391 
 97.860221862793             52.75391 
 98.8590316772461            77.75391 
 99.8577499389648            76.75391 
 100.856468200684            70.75391 
 101.855094909668            84.75391 
 102.853630065918            116.7539 
 103.852165222168            138.7539 
 104.850700378418            142.7539 
 105.849143981934            146.7539 
 106.847587585449            179.7539 
 107.846031188965            160.7539 
 108.84447479248             225.7539 
 109.842819213867            392.7539 
 110.841262817383            406.7539 
 111.839706420898            385.7539 
 112.838150024414            385.7539 
 113.83659362793             385.7539 
 114.835037231445            391.7539 
 115.833480834961            380.7539 
 116.831924438477            388.7539 
 117.830368041992            382.7539 
 118.828811645508            379.7539 
 119.827255249023            367.7539 
 120.825698852539            357.7539 
 121.824234008789            360.7539 
 122.822769165039            358.7539 
 123.821304321289            339.7539 
 124.819839477539            321.7539 
 125.818466186523            313.7539 
 126.817092895508            252.7539 
 127.815719604492            61.75391 
 128.814254760742            69.75391 
 129.812698364258            68.75391 
 130.81103515625             46.75391 
 131.809371948242            62.75391 
 132.8076171875              70.75391 
 133.805862426758            72.75391 
 134.804107666016            81.75391 
 135.802352905273            116.7539 
 136.800598144531            296.7539 
 137.798736572266            67.75391 
 138.796875    69.75391 
 139.795013427734            80.75391 
 140.793045043945            87.75391 
 141.791076660156            101.7539 
 142.789108276367            167.7539 
 143.787139892578            397.7539 
 144.785171508789            408.7539 
 145.783203125               381.7539 
 146.781234741211            385.7539 
 147.779266357422            382.7539 
 148.77717590332             384.7539 
 149.775085449219            376.7539 
 150.772994995117            385.7539 
 151.770904541016            387.7539 
 152.768814086914            364.7539 
 153.766723632813            370.7539 
 154.764633178711            372.7539 
 155.762664794922            359.7539 
 156.760696411133            356.7539 
 157.758728027344            348.7539 
 158.756759643555            330.7539 
 159.754898071289            328.7539 
 160.7529296875              331.7539 
 161.750961303711            333.7539 
 162.748992919922            334.7539 
 163.747024536133            307.7539 
 164.745162963867            276.7539 
 165.743408203125           -4.246094 
 166.741439819336            53.75391 
 167.739471435547            50.75391 
 168.737380981445            47.75391 
 169.735412597656            42.75391 
 170.733322143555            52.75391 
 171.731353759766            30.75391 
 172.729263305664            46.75391 
 173.727172851563            45.75391 
 174.724975585938            31.75391 
 175.722778320313            45.75391 
 176.720458984375            34.75391 
 177.718139648438            24.75391 
 178.715698242188            41.75391 
 179.713256835938            20.75391 
 180.710815429688            35.75391 
 181.708251953125            36.75391 
 182.705688476563            57.75391 
 183.703125    46.75391 
 184.700439453125            43.75391 
 185.697875976563            78.75391 
 186.695190429688            100.7539 
 187.692626953125           -21.24609 
 188.68994140625             366.7539 
 189.687255859375            376.7539 
 190.6845703125              374.7539 
 191.681884765625            363.7539 
 192.679077148438            373.7539 
 193.67626953125             358.7539 
 194.673583984375            370.7539 
 195.670776367188            355.7539 
 196.66796875                356.7539 
 197.665283203125            359.7539 
 198.662475585938            352.7539 
 199.65966796875             341.7539 
 200.656982421875            346.7539 
 201.654296875               323.7539 
 202.651611328125            340.7539 
 203.64892578125             351.7539 
 204.646240234375            290.7539 
 205.643798828125            214.7539 
 206.641479492188           -43.24609 
 207.638793945313            16.75391 
 208.636108398438            11.75391 
 209.633422851563           -8.246094 
 210.630615234375            8.753906 
 211.627807617188            18.75391 
 212.624862670898            22.75391 
 213.621780395508           -5.246094 
 214.618698120117            32.75391 
 215.615615844727            16.75391 
 216.612396240234            31.75391 
 217.609176635742            28.75391 
 218.60595703125            -34.24609 
 219.602600097656           -78.24609 
 220.599243164063           -53.24609 
 221.595733642578           -24.24609 
 222.592224121094            8.753906 
 223.588714599609           -61.24609 
 224.585052490234            16.75391 
 225.581253051758            17.75391 
 226.577453613281            109.7539 
 227.573791503906            415.7539 
 228.56999206543             423.7539 
 229.566192626953            406.7539 
 230.562393188477            395.7539 
 231.55859375                426.7539 
 232.554794311523            414.7539 
 233.550994873047            428.7539 
 234.54719543457             405.7539 
 235.543395996094            400.7539 
 236.539443969727            414.7539 
 237.535491943359            420.7539 
 238.531539916992            394.7539 
 239.527587890625            408.7539 
 240.523635864258            392.7539 
 241.519683837891            378.7539 
 242.515884399414            337.7539 
 243.512084960938            371.7539 
 244.508285522461            337.7539 
 245.504486083984            196.7539 
 246.500686645508           -10.24609 
 247.496734619141            28.75391 
 248.492782592773           -3.246094 
 249.488662719727            26.75391 
 250.48454284668             8.753906 
 251.480270385742            10.75391 
 252.475997924805            37.75391 
 253.471557617188            17.75391 
 254.46711730957             2.753906 
 255.462509155273            19.75391 
 256.457916259766            19.75391 
 257.453308105469            14.75391 
 258.448547363281            24.75391 
 259.443786621094            15.75391 
 260.439025878906            19.75391 
 261.434265136719            13.75391 
 262.429504394531            13.75391 
 263.424560546875            13.75391 
 264.419616699219           -2.246094 
 265.414489746094           -2.246094 
 266.409362792969            14.75391 
 267.404235839844            15.75391 
 268.39892578125             5.753906 
 269.393615722656           -23.24609 
 270.388122558594           -9.246094 
 271.382629394531            11.75391 
 272.376953125               18.75391 
 273.371276855469           -6.246094 
 274.365600585938           -13.24609 
 275.359924316406            6.753906 
 276.354248046875           -2.246094 
 277.348205566406            7.753906 
 278.341979980469            53.75391 
 279.3359375   402.7539 
 280.329895019531            406.7539 
 281.323852539063            420.7539 
 282.317810058594            408.7539 
 283.311950683594            408.7539 
 284.305908203125            423.7539 
 285.300048828125            418.7539 
 286.294189453125            420.7539 
 287.288330078125            419.7539 
 288.282287597656            417.7539 
 289.276245117188            407.7539 
 290.270385742188            397.7539 
 291.264526367188            400.7539 
 292.258666992188            382.7539 
 293.252807617188            357.7539 
 294.246948242188            358.7539 
 295.241088867188            325.7539 
 296.235595703125            161.7539 
 297.229919433594           -69.24609 
 298.223876953125           -9.246094 
 299.217834472656           -13.24609 
 300.211791992188           -12.24609 
 301.205749511719           -7.246094 
 302.199523925781            6.753906 
 303.193298339844            52.75391 
 304.186859130859           -195.2461 
 305.180419921875           -148.2461 
 306.173797607422           -139.2461 
 307.167175292969           -78.24609 
