0 0.958635
40 0.896735
80 0.85363002
120 0.80428438
160 0.75863097
200 0.71332917
240 0.66972033
280 0.62723744
320 0.58599488
360 0.54604129
400 0.50773033
440 0.47164309
480 0.43859727
520 0.40950767
560 0.38520773
600 0.36633401
640 0.35322599
680 0.34585464
720 0.34383737
760 0.34656068
800 0.35330115
840 0.36332946
880 0.3760626
920 0.39117717
960 0.4085929
1000 0.42841946
1040 0.45090685
1080 0.47629333
1120 0.50462736
1160 0.53569783
1200 0.56899027
1240 0.60366402
1280 0.63863985
1320 0.67276711
1360 0.70495578
1400 0.73432688
1440 0.76033362
1480 0.78281976
1520 0.80200367
1560 0.81843613
1600 0.83292137
1640 0.84645933
1680 0.86017826
1720 0.87527428
1760 0.89296274
1800 0.91442175
1840 0.94069152
1880 0.97258962
1920 1.01065643
1960 1.05510906
2000 1.10581717
2040 1.16233021
2080 1.22391173
2120 1.28954075
2160 1.35789228
2200 1.42735729
2240 1.49607607
2280 1.56202296
2320 1.62319013
2360 1.67789378
2400 1.7250398
2440 1.7643341
2480 1.79636894
2520 1.82251246
2560 1.84453244
2600 1.86414756
2640 1.88259173
2680 1.90029363
2720 1.91681665
2760 1.93114461
2800 1.94216255
2840 1.94918038
2880 1.95235034
2920 1.95269701
2960 1.95168098
3000 1.95046477
3040 1.94907999
3080 1.94573979
3120 1.93676035
3160 1.91719658
3200 1.88188225
3240 1.82666927
3280 1.74955891
3320 1.65122158
3360 1.53473725
3400 1.40498489
3440 1.2678332
3480 1.12934934
3520 0.99521168
3560 0.87047947
3600 0.75934582
3640 0.66481446
3680 0.58824197
3720 0.5290766
3760 0.48478101
3800 0.45118612
3840 0.42322321
3880 0.39605242
3920 0.36595555
3960 0.3309012
4000 0.29056852
4040 0.24599019
4080 0.19876273
4120 0.15041342
4160 0.10196832
4200 0.05393479
4240 0.0065264
4280 -0.03988011
4320 -0.08447977
4360 -0.12593016
4400 -0.16251413
4440 -0.19255064
4480 -0.21489753
4520 -0.22924115
4560 -0.23620829
4600 -0.2373242
4640 -0.23463143
4680 -0.23019925
4720 -0.22576079
4760 -0.2224574
4800 -0.22062829
4840 -0.21995714
4880 -0.21979841
4920 -0.21947416
4960 -0.21858787
5000 -0.21733964
5040 -0.21653426
5080 -0.21734995
5120 -0.22108128
5160 -0.22879477
5200 -0.24098513
5240 -0.25741309
5280 -0.2772077
5320 -0.29903152
5360 -0.32136114
5400 -0.34278764
5440 -0.36235009
5480 -0.37964309
5520 -0.39483019
5560 -0.4085259
5600 -0.42168546
5640 -0.43532356
5680 -0.45037821
5720 -0.46768235
5760 -0.48802169
5800 -0.51199141
5840 -0.53993198
5880 -0.57176444
5920 -0.60670971
5960 -0.64302048
6000 -0.67814546
6040 -0.70905594
6080 -0.73271791
6120 -0.74673014
6160 -0.74991888
6200 -0.74247922
6240 -0.72574613
6280 -0.70175817
6320 -0.67260835
6360 -0.63983156
6400 -0.60410486
6440 -0.56547337
6480 -0.52376004
6520 -0.47914447
6560 -0.43258902
6600 -0.3860177
6640 -0.34181217
6680 -0.30223115
6720 -0.26874185
6760 -0.24165685
6800 -0.22003188
6840 -0.20225455
6880 -0.18655985
6920 -0.17159202
6960 -0.15669961
7000 -0.14200301
7040 -0.12801123
7080 -0.11542714
7120 -0.10492458
7160 -0.09698962
7200 -0.0919032
7240 -0.08990562
7280 -0.09117762
7320 -0.0958351
7360 -0.10399311
7400 -0.11574757
7440 -0.13105862
7480 -0.14970087
7520 -0.17117707
7560 -0.19457446
7600 -0.21851845
7640 -0.24127822
7680 -0.26095296
7720 -0.27577858
7760 -0.28446039
7800 -0.28638874
7840 -0.28167544
7880 -0.27102735
7920 -0.25544787
7960 -0.23590541
8000 -0.2130731
8040 -0.187184
8080 -0.1580402
8120 -0.12513355
8160 -0.0878236
8200 -0.04553559
8240 0.00205041
8280 0.05490053
8320 0.1125429
8360 0.17408113
8400 0.23829734
8440 0.30382296
8480 0.36929044
8520 0.433512
8560 0.49553892
8600 0.55464527
8640 0.61024959
8680 0.66184657
8720 0.70893222
8760 0.7510312
8800 0.78774767
8840 0.81885787
8880 0.84437227
8920 0.8645873
8960 0.88009167
9000 0.89178352
9040 0.90080224
9080 0.90845026
9120 0.91609982
9160 0.92505302
9200 0.93633629
9240 0.95061078
9280 0.96815173
9320 0.98886347
9360 1.01240224
9400 1.03841347
9440 1.06668842
9480 1.09723157
9520 1.13027625
9560 1.16619297
9600 1.20530846
9640 1.24775961
9680 1.29342628
9720 1.34193476
9760 1.3927367
9800 1.44519513
9840 1.49866242
9880 1.55252631
9920 1.60623274
9960 1.6592925
10000 1.71135595
10040 1.76228555
10080 1.81219887
10120 1.86143405
10160 1.91047264
10200 1.95978597
10240 2.00969707
10280 2.06030081
10320 2.1115205
10360 2.16322058
10400 2.21533237
10440 2.26792465
10480 2.32122416
10520 2.3755071
10560 2.43096193
10600 2.48761503
10640 2.54535482
10680 2.60398079
10720 2.66334584
10760 2.72349049
10800 2.78467868
10840 2.84733073
10880 2.91195716
10920 2.9790257
10960 3.04884505
11000 3.12152406
11040 3.19698685
11080 3.27496202
11120 3.35503588
11160 3.43671201
11200 3.51944784
11240 3.60269731
11280 3.68599901
11320 3.76899706
11360 3.85143173
11400 3.933129
11440 4.01395997
11480 4.09376722
11520 4.17235848
11560 4.24956119
11600 4.32527526
11640 4.39954785
11680 4.47263493
11720 4.54498173
11760 4.61708714
11800 4.68935396
11840 4.76191115
11880 4.83450475
11920 4.9065006
11960 4.97706457
12000 5.0454124
12040 5.11111907
12080 5.17431994
12120 5.23578268
12160 5.29676156
12200 5.35870646
12240 5.42287272
12280 5.49003723
12320 5.56032051
12360 5.63321994
12400 5.70782736
12440 5.78316853
12480 5.85847937
12520 5.93342111
12560 6.00812548
12600 6.08306043
12640 6.15876204
12680 6.23554016
12720 6.3131862
12760 6.39079929
12800 6.46680203
12840 6.53912362
12880 6.60553976
12920 6.66408705
12960 6.71342395
13000 6.75298491
13040 6.78294718
13080 6.8039901
13120 6.81699885
13160 6.82281869
13200 6.82221727
13240 6.81600554
13280 6.80526638
13320 6.7914728
13360 6.77644929
13400 6.76211826
13440 6.75012529
13480 6.74148399
13520 6.73645734
13560 6.73465899
13600 6.73534435
13640 6.73777967
13680 6.74152898
13720 6.74652701
13760 6.75300968
13800 6.76133523
13840 6.77178907
13880 6.78449463
13920 6.79946023
13960 6.81666212
14000 6.83616847
14040 6.85824121
14080 6.88331553
14120 6.91185695
14160 6.94416739
14200 6.98007588
14240 7.01856689
14280 7.05749229
14320 7.09348915
14360 7.12210362
14400 7.13830738
14440 7.13736387
14480 7.11583962
14520 7.07241407
14560 7.00843708
14600 6.92787674
14640 6.83663325
14680 6.74134258
14720 6.64811518
14760 6.56126947
14800 6.48254041
14840 6.41088628
14880 6.34302058
14920 6.2743709
14960 6.20037295
15000 6.11761884
15040 6.0247137
15080 5.92247908
15120 5.81355773
15160 5.70159211
15200 5.59034036
15240 5.48279346
15280 5.38069073
15320 5.28453518
15360 5.19389093
15400 5.10776655
15440 5.02511973
15480 4.94523878
15520 4.86786546
15560 4.79321406
15600 4.72196719
15640 4.65515733
15680 4.59400421
15720 4.53980555
15760 4.49381384
15800 4.45705591
15840 4.43020932
15880 4.41351778
15920 4.40669958
15960 4.4089381
16000 4.41896038
16040 4.43509262
16080 4.45536715
16120 4.47773287
16160 4.5001982
16200 4.52097445
16240 4.53869562
16280 4.5525897
16320 4.56246206
16360 4.56867013
16400 4.57197096
16440 4.57321143
16480 4.57296866
16520 4.57136613
16560 4.56793564
16600 4.56165189
16640 4.55114305
16680 4.53504126
16720 4.51224128
16760 4.4821887
16800 4.44504797
16840 4.40175835
16880 4.35392752
16920 4.30370552
16960 4.25347438
17000 4.20553113
17040 4.16173482
17080 4.12319992
17120 4.09007804
17160 4.06159022
17200 4.0361812
17240 4.01182981
17280 3.98648776
17320 3.95840723
17360 3.92630547
17400 3.88940285
17440 3.84734323
17480 3.79996846
17520 3.74724999
17560 3.68929968
17600 3.62644129
17640 3.5592974
17680 3.4888999
17720 3.41660639
17760 3.34392861
17800 3.27234148
17840 3.20309145
17880 3.1370413
17920 3.07465818
17960 3.01608497
18000 2.96120206
18040 2.90971456
18080 2.86123603
18120 2.81532923
18160 2.77154295
18200 2.72951424
18240 2.68907749
18280 2.65033588
18320 2.61370129
18360 2.57984008
18400 2.54950369
18440 2.52328229
18480 2.50142915
18520 2.48374313
18560 2.46959855
18600 2.45809316
18640 2.4483287
18680 2.4395974
18720 2.4315369
18760 2.42415649
18800 2.41777735
18840 2.4128227
18880 2.40968535
18920 2.40858029
18960 2.40946265
19000 2.41200479
19040 2.41569754
19080 2.41992985
19120 2.42410268
19160 2.4277439
19200 2.43058479
19240 2.43257347
19280 2.43386568
19320 2.43479579
19360 2.43579032
19400 2.43728637
19440 2.4396486
19480 2.44310524
19520 2.44767713
19560 2.45319103
19600 2.4593083
19640 2.46558281
19680 2.47152906
19720 2.47670571
19760 2.48072116
19800 2.4832447
19840 2.48400739
19880 2.48278968
19920 2.47942638
19960 2.47390278
20000 2.46641899
20040 2.45741795
20080 2.44759132
20120 2.43781423
20160 2.42892978
20200 2.42156696
20240 2.41603431
20280 2.41225378
20320 2.40978746
20360 2.40806605
20400 2.40657493
20440 2.40495902
20480 2.40312485
20520 2.40128281
20560 2.39977784
20600 2.39897728
20640 2.39922983
20680 2.40077013
20720 2.40362367
20760 2.40770332
20800 2.41288451
20840 2.41898897
20880 2.4258465
20920 2.43336735
20960 2.44147799
21000 2.44998762
21040 2.45858969
21080 2.46679579
21120 2.47398696
21160 2.47952851
21200 2.48302737
21240 2.48446982
21280 2.48442816
21320 2.48393543
21360 2.48433404
21400 2.48698291
21440 2.49297959
21480 2.50277823
21520 2.51621698
21560 2.53257327
21600 2.55069782
21640 2.56924702
21680 2.58705594
21720 2.60323897
21760 2.61724741
21800 2.62893598
21840 2.63846663
21880 2.64607098
21920 2.65192139
21960 2.65606278
22000 2.65826376
22040 2.65805129
22080 2.65487623
22120 2.64826755
22160 2.63799877
22200 2.62435447
22240 2.60825113
22280 2.59119427
22320 2.57512759
22360 2.56202969
22400 2.55343384
22440 2.55000063
22480 2.55131754
22520 2.55592881
22560 2.56183307
22600 2.56703722
22640 2.57013524
22680 2.57064507
22720 2.56909256
22760 2.56666366
22800 2.56480231
22840 2.56476787
22880 2.56736202
22920 2.57283858
22960 2.58104154
23000 2.59157073
23040 2.6039427
23080 2.61768125
23120 2.63229216
23160 2.64718524
23200 2.66168236
23240 2.67510757
23280 2.68691505
23320 2.69692789
23360 2.70553141
23400 2.71362013
23440 2.72240243
23480 2.73312245
23520 2.74665637
23560 2.76319874
23600 2.78224902
23640 2.80274579
23680 2.82333805
23720 2.84275566
23760 2.86009504
23800 2.87491901
23840 2.8872634
23880 2.89750853
23920 2.90621011
23960 2.91397038
24000 2.9213365
24040 2.92868301
24080 2.93614007
24120 2.9434874
24160 2.9500404
24200 2.95459494
24240 2.95558211
24280 2.95139233
24320 2.94084768
24360 2.92372056
24400 2.90120036
24440 2.87591131
24480 2.85146791
24520 2.83176485
24560 2.82013315
24600 2.81846141
24640 2.82682147
24680 2.84369619
24720 2.86645574
24760 2.89200777
24800 2.91756862
24840 2.94115505
24880 2.96160126
24920 2.97850198
24960 2.99201724
25000 3.00254861
25040 3.01043871
25080 3.01592055
25120 3.0189958
25160 3.01941939
25200 3.01680181
25240 3.01080602
25280 3.00129713
25320 2.98859111
25360 2.97360018
25400 2.95783041
25440 2.94321854
25480 2.9318359
25520 2.92546482
25560 2.92523277
25600 2.93139182
25640 2.94329808
25680 2.95960381
25720 2.97864101
25760 2.99883894
25800 3.0190702
25840 3.03882867
25880 3.05823517
25920 3.07780827
25960 3.09811696
26000 3.11941194
26040 3.14135813
26080 3.16288134
26120 3.18229117
26160 3.19759734
26200 3.20694036
26240 3.20900152
26280 3.20335599
26320 3.19055349
26360 3.17197857
26400 3.14953878
26440 3.1252958
26480 3.10107111
26520 3.07820509
26560 3.0574684
26600 3.0391148
26640 3.02301175
26680 3.00884416
26720 2.99630134
26760 2.98519793
26800 2.97552913
26840 2.96747964
26880 2.96137241
26920 2.95758132
26960 2.95646181
27000 2.95827169
27040 2.96308453
27080 2.97072227
27120 2.98071166
27160 2.99225658
27200 3.00429245
27240 3.01561393
27280 3.02505062
27320 3.03168121
27360 3.03504162
27400 3.03523973
27440 3.03296545
27480 3.0293857
27520 3.02591231
27560 3.02389933
27600 3.02435087
27640 3.02770457
27680 3.03374091
27720 3.04165346
27760 3.05027064
27800 3.05837815
27840 3.0649802
27880 3.06946795
27920 3.07167906
27960 3.07178903
28000 3.07003456
28040 3.06662289
28080 3.06170584
28120 3.05542957
28160 3.04810671
28200 3.04057309
28240 3.03408028
28280 3.03015722
28320 3.03020874
28360 3.03493473
28400 3.04344346
28440 3.05297568
28480 3.05858358
28520 3.05352261
28560 3.03023168
28600 2.98209179
28640 2.90495326
28680 2.7988704
28720 2.66882773
28760 2.52432551
28800 2.37756762
28840 2.24115771
28880 2.12539499
28920 2.03635217
28960 1.97525846
29000 1.93945324
29040 1.92425328
29080 1.9252217
29120 1.93999058
29160 1.96890886
29200 2.0143719
29240 2.07918292
29280 2.16467793
29320 2.26927739
29360 2.3881222
29400 2.51376961
29440 2.63785371
29480 2.75289807
29520 2.85370421
29560 2.93789761
29600 3.00573942
29640 3.05914352
29680 3.10058475
29720 3.13226134
29760 3.15568354
29800 3.17158813
29840 3.18035109
29880 3.18247843
29920 3.17897164
29960 3.17157373
30000 3.16290697
30040 3.15618268
30080 3.15468885
30120 3.16132094
30160 3.17800551
30200 3.20514561
30240 3.24154507
30280 3.28472131
30320 3.33127902
30360 3.37756119
30400 3.420388
30440 3.45746002
30480 3.48744585
30520 3.50998078
30560 3.52546022
30600 3.53472378
30640 3.53884291
30680 3.53904434
30720 3.53665012
30760 3.53296434
30800 3.52917769
30840 3.52627206
30880 3.5248745
30920 3.52517495
30960 3.52709889
31000 3.530535
31040 3.5355505
31080 3.54261096
31120 3.55268334
31160 3.56701841
31200 3.58683337
31240 3.61300033
31280 3.64577267
31320 3.68463267
31360 3.72840566
31400 3.77550559
31440 3.82418706
31480 3.87276395
31520 3.9197657
31560 3.96397194
31600 4.00436011
31640 4.04007016
31680 4.07040107
31720 4.09483127
31760 4.11304032
31800 4.1249476
31840 4.13070694
31880 4.13065743
31920 4.12524172
31960 4.11495953
32000 4.100319
32040 4.08182153
32080 4.05998195
32120 4.03537869
32160 4.00866293
32200 3.98057317
32240 3.95191231
32280 3.92348133
32320 3.89598585
32360 3.86997646
32400 3.84581316
32440 3.82369389
32480 3.80374537
32520 3.78614988
32560 3.77124088
32600 3.75949104
32640 3.75141187
32680 3.74739538
32720 3.74752765
32760 3.75146694
32800 3.75851939
32840 3.767821
32880 3.77857135
32920 3.79027234
32960 3.80286528
33000 3.81666991
33040 3.83221349
33080 3.84998861
33120 3.87018936
33160 3.89251099
33200 3.91603799
33240 3.93922971
33280 3.96001629
33320 3.97602037
33360 3.98487509
33400 3.98464931
33440 3.97426384
33480 3.95383059
33520 3.92479237
33560 3.88981333
33600 3.85237345
33640 3.81618924
33680 3.78457485
33720 3.7598961
33760 3.74326541
33800 3.73455168
33840 3.73268564
33880 3.73611083
33920 3.74329838
33960 3.75309229
34000 3.76486947
34040 3.77843403
34080 3.79379297
34120 3.81084728
34160 3.82925154
34200 3.84835144
34240 3.86729338
34280 3.88522997
34320 3.90154874
34360 3.91593377
34400 3.92839439
34440 3.93922473
34480 3.94886418
34520 3.95777941
34560 3.96646364
34600 3.97544328
34640 3.98525328
34680 3.99647237
34720 4.00970729
34760 4.02549601
34800 4.04419526
34840 4.06593893
34880 4.09059827
34920 4.11779845
34960 4.14698546
35000 4.17752698
35040 4.20875141
35080 4.23994946
35120 4.27034237
35160 4.29906696
35200 4.32518843
35240 4.34779913
35280 4.36618199
35320 4.37999852
35360 4.38941608
35400 4.39508671
35440 4.39801197
35480 4.39930226
35520 4.3998965
35560 4.40030958
35600 4.40056713
35640 4.40022372
35680 4.39853808
35720 4.39471586
35760 4.38819109
35800 4.3788142
35840 4.36697821
35880 4.35355322
35920 4.33971563
35960 4.32669153
36000 4.31544883
36040 4.30648326
36080 4.29975161
36120 4.29467833
36160 4.29021192
36200 4.28503522
36240 4.27766845
36280 4.26655074
36320 4.25020066
36360 4.22748558
36400 4.1977403
36440 4.16096742
36480 4.11797179
36520 4.07029635
36560 4.01991606
36600 3.96898514
36640 3.91951988
36680 3.87311098
36720 3.83077736
36760 3.79300357
36800 3.75980324
36840 3.73081846
36880 3.70546757
36920 3.68306815
36960 3.66290555
37000 3.64426065
37040 3.62646256
37080 3.60887156
37120 3.59086349
37160 3.57185234
37200 3.55136391
37240 3.529059
37280 3.50481558
37320 3.47877777
37360 3.45132331
37400 3.42296613
37440 3.39426769
37480 3.3656849
37520 3.33745937
37560 3.30957416
37600 3.28175867
37640 3.25353431
37680 3.22434573
37720 3.19369477
37760 3.16128496
37800 3.1271768
37840 3.09190248
37880 3.05647488
37920 3.02231184
37960 2.99105319
38000 2.96427982
38040 2.9432138
38080 2.92850437
38120 2.92012811
38160 2.91743877
38200 2.91935444
38240 2.92462654
38280 2.93207222
38320 2.94075106
38360 2.95002554
38400 2.95953956
38440 2.96909735
38480 2.97854331
38520 2.98764533
38560 2.99605499
38600 3.00328284
38640 3.00877945
38680 3.01206328
38720 3.01285805
38760 3.01118364
38800 3.00745343
38840 3.00245762
38880 2.99724424
38920 2.99295263
38960 2.99062741
39000 2.99099517
39040 2.99432045
39080 3.00033743
39120 3.00829108
39160 3.01706461
39200 3.02540713
39240 3.03214959
39280 3.03646515
39320 3.03800177
39360 3.03693126
39400 3.03387323
39440 3.02979105
39480 3.0257385
39520 3.02268681
39560 3.0213744
39600 3.02223215
39640 3.02533598
39680 3.03052255
39720 3.03748483
39760 3.04588239
39800 3.0554208
39840 3.065887
39880 3.0770525
39920 3.08856725
39960 3.09985918
40000 3.11008098
40040 3.11816689
40080 3.12302958
40120 3.12380366
40160 3.12008653
40200 3.11214659
40240 3.10098812
40280 3.08825081
40320 3.07599849
40360 3.06643004
40400 3.06151366
40440 3.06268755
40480 3.07068139
40520 3.08545489
40560 3.10627173
40600 3.13193397
40640 3.16105039
40680 3.1922795
40720 3.22452678
40760 3.25703672
40800 3.28935864
40840 3.3212501
40880 3.35253821
40920 3.38297149
40960 3.41212344
41000 3.43934576
41040 3.46378172
41080 3.4844628
41120 3.50044206
41160 3.51093926
41200 3.51550147
41240 3.51412563
41280 3.50729132
41320 3.49593618
41360 3.48135849
41400 3.46507569
41440 3.44867117
41480 3.43368458
41520 3.42153484
41560 3.41348433
41600 3.41057135
41640 3.41353802
41680 3.42271575
41720 3.43790386
41760 3.45828849
41800 3.48250701
41840 3.50879122
41880 3.53524101
41920 3.56015585
41960 3.58231859
42000 3.60113334
42040 3.61668524
42080 3.62961035
42120 3.64082939
42160 3.65128593
42200 3.66174308
42240 3.67259546
42280 3.68382813
42320 3.69514143
42360 3.70609648
42400 3.71626606
42440 3.72538556
42480 3.7334591
42520 3.74072022
42560 3.74755006
42600 3.75435922
42640 3.76149589
42680 3.76910519
42720 3.77709503
42760 3.78517983
42800 3.79298377
42840 3.80011561
42880 3.80632677
42920 3.81158532
42960 3.81604562
43000 3.81995359
43040 3.82356128
43080 3.82698756
43120 3.83016663
43160 3.83290385
43200 3.83498431
43240 3.83628393
43280 3.83689684
43320 3.83718167
43360 3.83771276
43400 3.83918026
43440 3.84226075
43480 3.84744784
43520 3.85490106
43560 3.86435326
43600 3.87507899
43640 3.88594702
43680 3.89559541
43720 3.90269642
